Merge_Parameter_1,Latitude,Longitude,Distance,Depth_m,Bottom_Depth,Cast_Depth_m,Season,Water,Season_Water,Glacier_Name,Environ,Full_Sample_Environ,Specific_Environ,Glacial_Environ,Plume,Station_Name,Station_Number,CTD_ID,Cast_Number,ID,Trace_Metal_ID,sampname,Core_Bag,Chla_ug_L,Delta_DI13C,DIC_Conc_ppm_13C,DIC_Conc_uM,DOC_Conc_uM,TN_Conc_uM,Delta_DO13C,H1,P3,P2,H2,P1,Fmax_Sum,H1_Norm,PD_Norm,P2_Norm,HD_Norm,P1_Norm,Humic,Spring_Protein,Summer_Protein,Protein,Abs_255,SiO4_uM,PO4_uM,NO2_uM,NO3_uM,NH3_uM,Del_H,Del_O,Fraction,Ca_Ion,Mg_Ion,K_Ion,Na_Ion,MSA_Ion,Cl_Ion,Br_Ion,NO3_Ion,SO4_Ion,Notes,File_Name,Depth_m_Rounded,Temp_C,Salinity_PSU,Dis_O2_Conc,Dis_O2_Sat,Chl_A_ug_L,PAR,Turbidity_NTU,Density_R,Density,Station_ID,Day,GPS_Points,Cast_Type,Transect,Glacier,Transect_Point,CTD_Index,Date,Time_Local,Li_ppb_Dissolved,B_ppb_Dissolved,Na_ppb_Dissolved,Mg_ppb_Dissolved,Al_ppb_Dissolved,K_ppb_Dissolved,Ca_ppb_Dissolved,Ti_ppb_Dissolved,V_ppb_Dissolved,Cr_ppb_Dissolved,Fe_ppb_Dissolved,Mn_ppb_Dissolved,Ni_ppb_Dissolved,Cu_ppb_Dissolved,Zn_ppb_Dissolved,As_ppb_Dissolved,Se_ppb_Dissolved,Rb_ppb_Dissolved,Sr_ppb_Dissolved,Y_ppb_Dissolved,Zr_ppb_Dissolved,Mo_ppb_Dissolved,Sb_ppb_Dissolved,Ba_ppb_Dissolved,La_ppb_Dissolved,Ce_ppb_Dissolved,Nd_ppb_Dissolved,Pb_ppb_Dissolved,Th_ppb_Dissolved,U_ppb_Dissolved,Li_ppb_Colloidal,B_ppb_Colloidal,Na_ppb_Colloidal,Mg_ppb_Colloidal,Al_ppb_Colloidal,K_ppb_Colloidal,Ca_ppb_Colloidal,Ti_ppb_Colloidal,V_ppb_Colloidal,Cr_ppb_Colloidal,Fe_ppb_Colloidal,Mn_ppb_Colloidal,Ni_ppb_Colloidal,Cu_ppb_Colloidal,Zn_ppb_Colloidal,As_ppb_Colloidal,Se_ppb_Colloidal,Rb_ppb_Colloidal,Sr_ppb_Colloidal,Y_ppb_Colloidal,Zr_ppb_Colloidal,Mo_ppb_Colloidal,Sb_ppb_Colloidal,Ba_ppb_Colloidal,La_ppb_Colloidal,Ce_ppb_Colloidal,Nd_ppb_Colloidal,Pb_ppb_Colloidal,Th_ppb_Colloidal,U_ppb_Colloidal
VIO_10,75.66192,-81.297643,1,5,250,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,Surface,Surface,Marine,Clear,VIO,10,VIO_10_5,2,VIO_10_2,,O2I_SW_001_Sample0004,70,0.0704,6.06,8,1777.540154,74.26314365,5.473952486,-23.6,0.309407398,0.105283497,0.239001948,0.070672417,0.063601495,0.787966754,0.392665548,0.133614135,0.303314761,0.089689593,0.080715962,0.482355141,0.214330097,0.303314761,,0.009517391,3.08,0.39,0,1.03,0,-16.8,-2.18,0.062606911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1025.546121,25.471,NA,NA,NA,NA,NA,NA,NA,VIO10-1.csv.6,2008-02-19,7:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_10,75.662173,-81.298355,1,35,250,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,10,VIO_10_35,3,VIO_10_3,,O2I_SW2_001_Sample0005,76,0.1109,7.13,7.88,1827.539732,61.53706548,13.28355445,-24.4,0.243666763,0.01964892,0.223824501,0.062349746,0.04643538,0.595925309,0.408888093,0.032972119,0.375591534,0.104626779,0.077921476,0.513514872,0.110893595,0.375591534,,0.009865001,12.08,0.87,0.03,7.44,0.59,-12.6,-1.67,0.045159083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO10-1.csv,36,-0.8679,32.446,279.62,75.085,1.0533,-0.22394,45.976,1026.304487,26.084,VIO10,Day 6,30,downcast,Belcher_a,Belcher,1,VIO10-1.csv.36,2008-02-19,7:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_10,75.662826,-81.298725,1,95,250,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,10,VIO_10_95,4,VIO_10_4,,O2I_SW_002_Sample0026,83,0.1528,6.33,8.1,1866.046314,65.89357804,13.29588215,-24,0.315189518,0.573616528,0.289932751,0.069032594,0.060881296,1.308652688,0.240850396,0.438326023,0.221550572,0.05275089,0.046522119,0.293601286,0.484848142,0.221550572,,0.009716134,16.33,1.08,0.05,9.27,0.37,-11.3,-1.47,0.038316798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO10-1.csv,96,-1.1307,32.88,278.49,74.475,0.36863,-0.21759,4.8336,1026.955688,26.445,VIO10,Day 6,30,downcast,Belcher_a,Belcher,1,VIO10-1.csv.96,2008-02-19,7:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_10,75.663071,-81.299516,1,195,250,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,>100m,>100m,Marine,Clear,VIO,10,VIO_10_195,5,VIO_10_5,,O2I_SW2_001_Sample0018,84,0.0511,5.29,9.16,2044.381231,101.8845179,14.48002683,-23.7,0.292643239,0.233255293,0.206369525,0.072399125,0.092914309,0.897581492,0.326035287,0.259870881,0.229917313,0.080660225,0.103516294,0.406695512,0.363387175,0.229917313,,0.008183089,12.11,0.84,0.01,7.5,0.43,-6.1,-0.79,0.015053028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO10-1.csv,196,-0.33422,33.871,239.8,65.923,0.24743,-0.20445,2.9986,1028.201479,27.214,VIO10,Day 6,30,downcast,Belcher_a,Belcher,1,VIO10-1.csv.196,2008-02-19,7:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_11,75.668024,-81.218666,3.1,5,257,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,Surface,Surface,Marine,Clear,VIO,11,VIO_11_5,2,VIO_11_2,,O2I_SW2_001_Sample0020,61,0.2546,6.86,7.85,1829.226184,65.36935039,6.124581431,-23.9,0.323809481,0.112896166,0.174850191,0.075149507,0.078407089,0.765112434,0.423218166,0.147555001,0.228528753,0.098220214,0.102477865,0.52143838,0.250032866,0.228528753,,0.010311807,4.9,0.51,0.01,1.75,0.58,-17,-2.21,0.063633254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO11-1.csv,6,0.17403,31.371,342.35,94.893,1.0765,160.25,1.4173,1025.249339,25.175,VIO11,Day 6,36,downcast,Belcher_a,Belcher,2,VIO11-1.csv.6,2008-02-19,10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_11,75.667913,-81.217583,3.1,35,257,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,11,VIO_11_35,3,VIO_11_3,,O2I_SW2_003_Sample0027,71,0.1853,5.32,8.58,1843.833823,63.56166883,12.15625419,-24.3,0.246229282,0.106549636,0.273441909,0.06244352,0.070957507,0.759621853,0.32414718,0.140266681,0.359971093,0.082203427,0.093411618,0.406350607,0.233678299,0.359971093,,0.008840627,9.26,0.76,0.02,5.2,0.06,-13.2,-1.74,0.047553883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO11-1.csv,36,-0.87113,32.299,294.47,79.035,1.234,0.02207,3.5309,1026.185887,25.965,VIO11,Day 6,36,downcast,Belcher_a,Belcher,2,VIO11-1.csv.36,2008-02-19,10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_11,75.66722,-81.210545,3.1,95,257,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,11,VIO_11_95,4,VIO_11_4,,O2I_SW2_001_Sample0004,74,0.1065,5.26,8.96,2053.416298,68.15317999,12.28158587,-22.1,0.214017785,0.300636843,0.201694574,0.065563393,0.115956296,0.897868891,0.238361956,0.334833789,0.224637,0.073021121,0.129146134,0.311383077,0.463979923,0.224637,,0.010403886,11.52,0.9,0.04,6.51,0.09,-11.1,-1.46,0.037974684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO11-1.csv,96,-1.1756,32.774,282.48,75.406,0.28309,-0.27705,1.3854,1026.870753,26.359,VIO11,Day 6,36,downcast,Belcher_a,Belcher,2,VIO11-1.csv.96,2008-02-19,10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_11,75.666908,-81.206257,3.1,195,257,240,Summer,Marine,Summer_Marine,Belcher,Glaciated,>100m,>100m,Marine,Clear,VIO,11,VIO_11_195,5,VIO_11_5,,O2I_SW2_001_Sample0019,80,0.09121,6.11,8.28,1923.354074,103.6741226,13.73625522,-23.5,0.241497854,0.439109003,0.262938603,0.069548814,0.13351149,1.146605763,0.21061978,0.382964238,0.229319101,0.060656257,0.116440624,0.271276037,0.499404862,0.229319101,,0.009225344,10.08,0.82,0,6.13,0.19,-8.8,-1.11,0.026000684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO11-1.csv,196,-0.84215,33.328,260.51,70.422,0.24761,-0.32525,2.2955,1027.788592,26.797,VIO11,Day 6,36,downcast,Belcher_a,Belcher,2,VIO11-1.csv.196,2008-02-19,10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_12,75.676032,-81.144206,4.63,5,206,180,Summer,Marine,Summer_Marine,Belcher,Glaciated,Surface,Surface,Marine,Clear,VIO,12,VIO_12_5,2,VIO_12_2,,O2I_SW_001_Sample0011,77,0.5143,6.8,7.69,1712.039261,71.85892718,4.849348698,-23.1,0.187075737,0.268854262,0.246445121,0.059149011,0.09622926,0.857753391,0.218099677,0.313440046,0.287314656,0.068958062,0.112187559,0.287057739,0.425627605,0.287314656,,0.009593691,2.47,0.32,0.01,0.38,0.45,-16.2,-2.13,0.060896339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO12-1.csv,6,0.98597,30.821,355.81,99.66,0.50613,313.19,1.3047,1024.76521,24.691,VIO12,Day 6,41,downcast,Belcher_a,Belcher,3,VIO12-1.csv.6,2008-02-19,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_12,75.676238,-81.14373,4.63,20,206,180,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,12,VIO_12_20,3,VIO_12_3,,O2I_SW_001_Sample0006,79,0.5512,5.67,8.88,1922.613295,70.77431825,7.355982319,-23.7,0.267285376,0.08632112,0.155922607,0.064925292,0.067081122,0.641535516,0.416633794,0.134553922,0.243045947,0.101202958,0.10456338,0.517836752,0.239117302,0.243045947,,0.010627947,4.01,0.47,0.01,1.52,1.2,-14.6,-1.92,0.05371194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO12-1.csv,21,-0.27477,31.804,351.37,95.496,2.4439,17.029,0.78139,1025.69055,25.543,VIO12,Day 6,41,downcast,Belcher_a,Belcher,3,VIO12-1.csv.21,2008-02-19,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_12,75.676009,-81.144596,4.63,65,206,180,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,12,VIO_12_65,6,VIO_12_6,,O2I_SW2_003_Sample0026,85,0.11,5.3,9.09,1960.32932,64.93550681,11.89257825,-24.5,0.305328383,0.210872913,0.225868615,0.070017766,0.089664201,0.901751877,0.338594674,0.233848044,0.250477565,0.077646377,0.09943334,0.416241051,0.333281384,0.250477565,,0.012796903,11.35,0.86,0.05,6.64,3.78,-12.5,-1.68,0.045501197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO12-1.csv,66,-1.1874,32.604,293.76,78.369,0.74576,-0.011502,3.0592,1026.588354,26.222,VIO12,Day 6,41,downcast,Belcher_a,Belcher,3,VIO12-1.csv.66,2008-02-19,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_12,75.675598,-81.148674,4.63,180,206,180,Summer,Marine,Summer_Marine,Belcher,Glaciated,>100m,>100m,Marine,Clear,VIO,12,VIO_12_180,7,VIO_12_7,,O2I_SW2_001_Sample0006,86,0.0313,5.93,7.9,1941.23987,60.47053336,14.92724862,-23.8,0.315673321,0.110896,0.239999543,0.071530067,0.072263182,0.810362114,0.389546001,0.136847464,0.296163331,0.088269264,0.08917394,0.477815265,0.226021404,0.296163331,,0.008664976,14.85,0.95,0.02,10,6.37,-6.2,-0.82,0.016079371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO12-1.csv,181,-0.43503,33.774,245.31,67.227,0.16459,-0.2074,1.3415,1028.056499,27.141,VIO12,Day 6,41,downcast,Belcher_a,Belcher,3,VIO12-1.csv.181,2008-02-19,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_13,75.681585,-81.071218,7.2,5,186,160,Summer,Marine,Summer_Marine,Belcher,Glaciated,Surface,Surface,Marine,Clear,VIO,13,VIO_13_5,2,VIO_13_2,,O2I_SW_002_Sample0021,39,0.1455,6.68,12.15,1839.98061,33.76645493,2.225418087,-24.1,0.344454984,0.170575263,0.275008864,0.073991891,0.050343168,0.914374171,0.376711192,0.186548646,0.300761847,0.080920801,0.055057513,0.457631993,0.241606159,0.300761847,,0.009678812,2.57,0.43,0,0.14,0.42,-17.2,-2.27,0.065685939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO13-1.csv,6,2.6526,30.288,352.92,104.04,0.37122,86.716,0.94765,1024.229132,24.156,VIO13,Day 6,48,downcast,Belcher_a,Belcher,4,VIO13-1.csv.6,2008-02-19,20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_13,75.681669,-81.070955,7.2,20,186,160,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,13,VIO_13_20,3,VIO_13_3,,O2I_SW_001_Sample0019,43,1.3836,6.08,11.91,1931.83685,112.8932986,6.663576147,-23.5,0.295923312,0.062660009,0.271981759,0.070597094,0.056945156,0.758107328,0.390344877,0.082653216,0.358764186,0.093122822,0.0751149,0.483467699,0.157768116,0.358764186,,0.010551284,6.16,0.67,0.02,2.15,0.91,-14.7,-1.91,0.053369826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO13-1.csv,21,0.067604,31.466,379.65,104.66,13.814,6.0576,1.3222,1025.402651,25.255,VIO13,Day 6,48,downcast,Belcher_a,Belcher,4,VIO13-1.csv.21,2008-02-19,20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_13,75.681513,-81.070535,7.2,65,186,160,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,13,VIO_13_65,4,VIO_13_4,,O2I_SW2_001_Sample0001,51,0.0579,6.31,12.76,2031.895477,65.11627497,11.15428561,-23.9,0.289968921,0.092688657,0.221586941,0.066348457,0.058746207,0.729339182,0.397577599,0.127085804,0.303818781,0.090970646,0.08054717,0.488548245,0.207632974,0.303818781,,0.009757762,14.21,1,0.06,7.47,0.77,-13.3,-1.75,0.047895997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO13-1.csv,66,-1.0143,32.439,310.75,83.141,0.75315,-0.2384,1.3215,1026.449352,26.083,VIO13,Day 6,48,downcast,Belcher_a,Belcher,4,VIO13-1.csv.66,2008-02-19,20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_13,75.681398,-81.069127,7.2,140,186,160,Summer,Marine,Summer_Marine,Belcher,Glaciated,>100m,>100m,Marine,Clear,VIO,13,VIO_13_140,5,VIO_13_5,,O2I_SW_002_Sample0022,56,0.2274,5.24,12.71,1908.730471,66.23703753,13.1547984,-24.9,0.281297533,0.288189072,0.23471039,0.06598009,0.076788394,0.946965479,0.297051518,0.304329016,0.247855276,0.069675286,0.081088906,0.366726804,0.385417922,0.247855276,,0.009625167,10.33,0.66,0.01,6.12,0.5,-10.5,-1.31,0.03284297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO13-1.csv,141,-1.0589,33.001,279.97,75.087,0.216,-0.31521,0.7305,1027.267798,26.54,VIO13,Day 6,48,downcast,Belcher_a,Belcher,4,VIO13-1.csv.141,2008-02-19,20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_14,75.696346,-81.262694,1,5,159,140,Summer,Marine,Summer_Marine,Belcher,Glaciated,Surface,Surface,Marine,Clear,VIO,14,VIO_14_5,2,VIO_14_2,,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,4.28,0.5,0.01,0.74,0,-16.4,-2.15,0.061580568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO14-1.csv,6,0.44231,31.279,355.85,99.081,3.986,6.8955,1.855,1025.162582,25.088,VIO14,Day 6,53,downcast,Belcher_to_Point,Belcher,1,VIO14-1.csv.6,2008-02-19,23:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_14,75.696334,-81.261284,1,40,159,140,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,14,VIO_14_40,3,VIO_14_3,,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,7.14,0.63,0.04,3.74,5.27,-14.1,-1.83,0.050632911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO14-1.csv,41,-0.68005,32.188,324.77,87.564,1.8837,-0.12128,1.5934,1026.113057,25.869,VIO14,Day 6,53,downcast,Belcher_to_Point,Belcher,1,VIO14-1.csv.41,2008-02-19,23:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_15,75.727764,-81.129081,0.76,7,122,110,Summer,Marine,Summer_Marine,Belcher,Glaciated,Surface,Surface,Marine,Clear,VIO,15,VIO_15_7,2,VIO_15_2,,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,5.87,0.55,0.03,2.46,0.78,-14.3,-1.88,0.052343483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO15-1.csv,8,-0.29136,31.893,345.14,93.899,2.8521,3.3834,1.2444,1025.699624,25.615,VIO15,Day 7,56,downcast,Belcher_to_Point,Belcher,2,VIO15-1.csv.8,2008-03-19,0:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_15,75.72834,-81.128737,0.76,20,122,110,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,15,VIO_15_20,3,VIO_15_3,,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,9.16,0.76,0.04,5.07,1.41,-12.9,-1.63,0.043790626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO15-1.csv,21,-1.101,32.508,303.67,81.123,0.74118,0.20325,1.7442,1026.290087,26.142,VIO15,Day 7,56,downcast,Belcher_to_Point,Belcher,2,VIO15-1.csv.21,2008-03-19,0:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_16,75.756976,-81.067385,0.85,25,143,120,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,16,VIO_16_25,2,VIO_16_2,,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,4.42,0.42,0.02,1.69,0.3,-15,-1.95,0.054738283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO16-1.csv,26,0.42824,31.305,351.2,96.894,3.7865,-0.1552,1.7865,1025.279972,25.109,VIO16,Day 7,59,downcast,Belcher_to_Point,Belcher,3,VIO16-1.csv.26,2008-03-19,1:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_16,75.756393,-81.06602,0.85,55,143,120,Summer,Marine,Summer_Marine,Belcher,Glaciated,10-100m,10-100m,Marine,Clear,VIO,16,VIO_16_55,3,VIO_16_3,,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,8.17,0.74,0.03,4.33,0.5,-13.3,-1.72,0.046869654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO16-1.csv,56,-1.0643,32.534,305.11,81.67,0.58433,-0.27756,1.0742,1026.479757,26.162,VIO16,Day 7,59,downcast,Belcher_to_Point,Belcher,3,VIO16-1.csv.56,2008-03-19,1:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_17,75.8014,-81.375412,1,5,155,140,Summer,Marine,Summer_Marine,Devon_North,Glaciated,Surface,Surface,Marine,Clear,VIO,17,VIO_17_5,2,VIO_17_2,,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,2.82,0.43,0.01,0.82,0.54,-18.5,-2.46,0.07218611,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In front of Belcher glacier ~1km from terminus on east, fast flow side, where plume was 10 years ago; sea ice cover 0%; water seems turbid; can't see CTD at 5 m",VIO17-1.csv,6,1.5973,30.351,351.59,99.254,0.43338,93.904,3.7677,1024.352744,24.278,VIO17,Day 7,62,downcast,Belcher_to_Sverdrup,Belcher,1,VIO17-1.csv.6,2008-03-19,12:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_18,75.818369,-81.65616,1,25,138,120,Summer,Marine,Summer_Marine,Devon_North,Glaciated,10-100m,10-100m,Marine,Clear,VIO,18,VIO_18_25,2,VIO_18_2,,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,2.89,0.51,0,0.91,0.21,-14.8,-1.94,0.054396168,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In front of Belcher glacier ~ 3.1km from terminus on east, fast flow side; pt. 2 of transect out from glacier; water still seems turbid",VIO18-1.csv,26,0.11891,31.613,362.06,99.801,1.7179,12.494,1.1503,1025.542918,25.371,VIO18,Day 7,64,downcast,Belcher_to_Sverdrup,Belcher,2,VIO18-1.csv.26,2008-03-19,13:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_19,75.817069,-81.914579,1,225,251,240,Summer,Marine,Summer_Marine,Devon_North,Glaciated,>100m,>100m,Marine,Clear,VIO,19,VIO_19_225,3,VIO_19_3,,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,7.46,0.72,0,5.37,0.91,-4.8,-0.6,0.008552857,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In front of Belcher glacier; 3rd point on transect; ~2.5 nm from terminus; water is clearer, can see CTD at 5 m",VIO19-1.csv,226,-0.24644,33.978,241.77,66.692,0.14954,-0.2832,0.76376,1028.426597,27.297,VIO19,Day 7,66,downcast,Belcher_to_Sverdrup,Belcher,3,VIO19-1.csv.226,2008-03-19,14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_19,75.817353,-81.914076,1,5,251,240,Summer,Marine,Summer_Marine,Devon_North,Glaciated,Surface,Surface,Marine,Clear,VIO,19,VIO_19_5,2,VIO_19_2,,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,1.94,0.45,0.01,0.47,0.39,-15.4,-2.05,0.058159425,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In front of Belcher glacier; 3rd point on transect; ~2.5 nm from terminus; water is clearer, can see CTD at 5 m",VIO19-1.csv,6,1.0141,30.389,349.57,97.306,0.91432,12.639,9.9248,1024.417252,24.343,VIO19,Day 7,66,downcast,Belcher_to_Sverdrup,Belcher,3,VIO19-1.csv.6,2008-03-19,14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_19,75.815864,-81.920535,1,1.5,251,240,Summer,Marine,Summer_Marine,Devon_North,Glaciated,Surface,Surface,Marine,Clear,VIO,19,VIO_19_1.5,5,VIO_19_5,,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,2.66,0.36,0.02,1.2,1.34,-23.9,-3.11,0.094423537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In front of Belcher glacier; 3rd point on transect; ~2.5 nm from terminus; water is clearer, can see CTD at 5 m",VIO19-1.csv,1.5,1.5062,29.951,348.19,98.448,0.42942,481.92,14.646,NA,NA,VIO19,Day 7,66,downcast,Belcher_to_Sverdrup,Belcher,3,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
